id,sequence,task,choices,response,response_type,domain,enc_task,enc_response,rt,confidence,confidence_time,correct,valid,age,gender,education,puzzles,maths,condition,experience,strategies,system12,unfocused,adjusted,helpful
VYHRLKUFFX,26,All;tailors;tutors/No;brewers;tutors,All;tailors;brewers|No;brewers;tailors|Some;brewers;tailors|Some not;brewers;tailors|All;brewers;tailors|NVC|Some not;tailors;brewers|Some;tailors;brewers|No;tailors;brewers,No;tailors;brewers,single-choice,syllogistic,AE3,Eac,10.799508333404857,,,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,27,Some;students;linguists/Some;linguists;climbers,All;students;climbers|No;climbers;students|Some;climbers;students|Some not;climbers;students|All;climbers;students|NVC|Some not;students;climbers|Some;students;climbers|No;students;climbers,Some;students;climbers,single-choice,syllogistic,II1,Iac,6.249731999993329,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,28,No;novelists;campers/All;joggers;novelists,All;campers;joggers|No;joggers;campers|Some;joggers;campers|Some not;joggers;campers|All;joggers;campers|NVC|Some not;campers;joggers|Some;campers;joggers|No;campers;joggers,No;campers;joggers,single-choice,syllogistic,EA2,Eac,11.715720333298055,,,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,29,Some not;agents;poets/No;skaters;agents,All;poets;skaters|No;skaters;poets|Some;skaters;poets|Some not;skaters;poets|All;skaters;poets|NVC|Some not;poets;skaters|Some;poets;skaters|No;poets;skaters,NVC,single-choice,syllogistic,OE2,NVC,20.649092333396233,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,30,No;lifeguards;cyclists/All;divers;cyclists,All;lifeguards;divers|No;divers;lifeguards|Some;divers;lifeguards|Some not;divers;lifeguards|All;divers;lifeguards|NVC|Some not;lifeguards;divers|Some;lifeguards;divers|No;lifeguards;divers,No;lifeguards;divers,single-choice,syllogistic,EA3,Eac,31.53186233337717,,,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,31,No;therapists;climbers/Some not;climbers;skaters,All;therapists;skaters|No;skaters;therapists|Some;skaters;therapists|Some not;skaters;therapists|All;skaters;therapists|NVC|Some not;therapists;skaters|Some;therapists;skaters|No;therapists;skaters,Some;skaters;therapists,single-choice,syllogistic,EO1,Ica,28.931759333332383,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,32,No;chemists;skaters/Some;hikers;skaters,All;chemists;hikers|No;hikers;chemists|Some;hikers;chemists|Some not;hikers;chemists|All;hikers;chemists|NVC|Some not;chemists;hikers|Some;chemists;hikers|No;chemists;hikers,No;hikers;chemists,single-choice,syllogistic,EI3,Eca,15.032672333320003,,,False,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,33,No;doctors;tellers/No;tellers;climbers,All;doctors;climbers|No;climbers;doctors|Some;climbers;doctors|Some not;climbers;doctors|All;climbers;doctors|NVC|Some not;doctors;climbers|Some;doctors;climbers|No;doctors;climbers,NVC,single-choice,syllogistic,EE1,NVC,7.166047333200778,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,34,Some;skaters;poets/All;miners;skaters,All;poets;miners|No;miners;poets|Some;miners;poets|Some not;miners;poets|All;miners;poets|NVC|Some not;poets;miners|Some;poets;miners|No;poets;miners,Some;miners;poets,single-choice,syllogistic,IA2,Ica,17.615794333298997,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,35,Some not;trainers;architects/Some not;designers;architects,All;trainers;designers|No;designers;trainers|Some;designers;trainers|Some not;designers;trainers|All;designers;trainers|NVC|Some not;trainers;designers|Some;trainers;designers|No;trainers;designers,NVC,single-choice,syllogistic,OO3,NVC,6.332996333320942,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,36,Some not;jugglers;investors/Some not;barbers;jugglers,All;investors;barbers|No;barbers;investors|Some;barbers;investors|Some not;barbers;investors|All;barbers;investors|NVC|Some not;investors;barbers|Some;investors;barbers|No;investors;barbers,NVC,single-choice,syllogistic,OO2,NVC,13.532528333266587,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,37,All;farmers;jugglers/Some not;jugglers;gamblers,All;farmers;gamblers|No;gamblers;farmers|Some;gamblers;farmers|Some not;gamblers;farmers|All;gamblers;farmers|NVC|Some not;farmers;gamblers|Some;farmers;gamblers|No;farmers;gamblers,Some not;farmers;gamblers,single-choice,syllogistic,AO1,Oac,9.266393333395316,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,38,Some not;surfers;planners/Some;planners;artists,All;surfers;artists|No;artists;surfers|Some;artists;surfers|Some not;artists;surfers|All;artists;surfers|NVC|Some not;surfers;artists|Some;surfers;artists|No;surfers;artists,NVC,single-choice,syllogistic,OI1,NVC,11.91608433338006,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,39,No;porters;judges/No;porters;brewers,All;judges;brewers|No;brewers;judges|Some;brewers;judges|Some not;brewers;judges|All;brewers;judges|NVC|Some not;judges;brewers|Some;judges;brewers|No;judges;brewers,NVC,single-choice,syllogistic,EE4,NVC,11.049573333462089,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,40,No;golfers;teachers/All;golfers;bankers,All;teachers;bankers|No;bankers;teachers|Some;bankers;teachers|Some not;bankers;teachers|All;bankers;teachers|NVC|Some not;teachers;bankers|Some;teachers;bankers|No;teachers;bankers,No;bankers;teachers,single-choice,syllogistic,EA4,Eca,22.499144333442043,,,False,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,41,Some;boxers;actuaries/Some;opticians;actuaries,All;boxers;opticians|No;opticians;boxers|Some;opticians;boxers|Some not;opticians;boxers|All;opticians;boxers|NVC|Some not;boxers;opticians|Some;boxers;opticians|No;boxers;opticians,NVC,single-choice,syllogistic,II3,NVC,4.666498333414401,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,42,No;actors;nurses/Some not;drillers;actors,All;nurses;drillers|No;drillers;nurses|Some;drillers;nurses|Some not;drillers;nurses|All;drillers;nurses|NVC|Some not;nurses;drillers|Some;nurses;drillers|No;nurses;drillers,NVC,single-choice,syllogistic,EO2,NVC,14.68242933328947,,,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,43,Some not;chefs;scientists/Some not;chefs;runners,All;scientists;runners|No;runners;scientists|Some;runners;scientists|Some not;runners;scientists|All;runners;scientists|NVC|Some not;scientists;runners|Some;scientists;runners|No;scientists;runners,Some not;scientists;runners,single-choice,syllogistic,OO4,Oac,13.732606333216037,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,44,Some;dentists;lifeguards/Some not;dentists;plumbers,All;lifeguards;plumbers|No;plumbers;lifeguards|Some;plumbers;lifeguards|Some not;plumbers;lifeguards|All;plumbers;lifeguards|NVC|Some not;lifeguards;plumbers|Some;lifeguards;plumbers|No;lifeguards;plumbers,Some not;lifeguards;plumbers,single-choice,syllogistic,IO4,Oac,6.866445999979971,,,False,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,45,No;assistants;soldiers/Some;barbers;assistants,All;soldiers;barbers|No;barbers;soldiers|Some;barbers;soldiers|Some not;barbers;soldiers|All;barbers;soldiers|NVC|Some not;soldiers;barbers|Some;soldiers;barbers|No;soldiers;barbers,No;soldiers;barbers,single-choice,syllogistic,EI2,Eac,13.49925633343061,,,False,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,46,Some;athletes;judges/No;drillers;athletes,All;judges;drillers|No;drillers;judges|Some;drillers;judges|Some not;drillers;judges|All;drillers;judges|NVC|Some not;judges;drillers|Some;judges;drillers|No;judges;drillers,No;drillers;judges,single-choice,syllogistic,IE2,Eca,37.13104833324748,,,False,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,47,All;bakers;investors/Some;sailors;bakers,All;investors;sailors|No;sailors;investors|Some;sailors;investors|Some not;sailors;investors|All;sailors;investors|NVC|Some not;investors;sailors|Some;investors;sailors|No;investors;sailors,Some;sailors;investors,single-choice,syllogistic,AI2,Ica,20.932306333263714,,,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,48,Some not;scientists;golfers/Some not;golfers;workers,All;scientists;workers|No;workers;scientists|Some;workers;scientists|Some not;workers;scientists|All;workers;scientists|NVC|Some not;scientists;workers|Some;scientists;workers|No;scientists;workers,NVC,single-choice,syllogistic,OO1,NVC,25.24880566684402,70.0,2.450097999930381,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,49,No;analysts;novelists/Some;novelists;travelers,All;analysts;travelers|No;travelers;analysts|Some;travelers;analysts|Some not;travelers;analysts|All;travelers;analysts|NVC|Some not;analysts;travelers|Some;analysts;travelers|No;analysts;travelers,Some not;analysts;travelers,single-choice,syllogistic,EI1,Oac,23.848699333270417,89.0,3.4498090000152586,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,50,Some not;cleaners;mayors/All;models;cleaners,All;mayors;models|No;models;mayors|Some;models;mayors|Some not;models;mayors|All;models;mayors|NVC|Some not;mayors;models|Some;mayors;models|No;mayors;models,Some not;models;mayors,single-choice,syllogistic,OA2,Oca,24.648539333303734,97.0,2.233541999936103,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,51,Some;chefs;scientists/Some;chefs;runners,All;scientists;runners|No;runners;scientists|Some;runners;scientists|Some not;runners;scientists|All;runners;scientists|NVC|Some not;scientists;runners|Some;scientists;runners|No;scientists;runners,Some;scientists;runners,single-choice,syllogistic,II4,Iac,8.782450333197916,98.0,2.5332919999361034,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,52,Some;auditors;clerks/Some not;cashiers;clerks,All;auditors;cashiers|No;cashiers;auditors|Some;cashiers;auditors|Some not;cashiers;auditors|All;cashiers;auditors|NVC|Some not;auditors;cashiers|Some;auditors;cashiers|No;auditors;cashiers,Some not;auditors;cashiers,single-choice,syllogistic,IO3,Oac,17.215528333266573,61.0,2.300039000034331,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,53,No;athletes;lawyers/No;hunters;athletes,All;lawyers;hunters|No;hunters;lawyers|Some;hunters;lawyers|Some not;hunters;lawyers|All;hunters;lawyers|NVC|Some not;lawyers;hunters|Some;lawyers;hunters|No;lawyers;hunters,No;hunters;lawyers,single-choice,syllogistic,EE2,Eca,18.532584333380075,89.0,2.03321899998188,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,54,All;writers;drivers/All;writers;hikers,All;drivers;hikers|No;hikers;drivers|Some;hikers;drivers|Some not;hikers;drivers|All;hikers;drivers|NVC|Some not;drivers;hikers|Some;drivers;hikers|No;drivers;hikers,NVC,single-choice,syllogistic,AA4,NVC,17.61551733346778,87.0,1.9500909999608993,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,55,No;tailors;tutors/All;tutors;brewers,All;tailors;brewers|No;brewers;tailors|Some;brewers;tailors|Some not;brewers;tailors|All;brewers;tailors|NVC|Some not;tailors;brewers|Some;tailors;brewers|No;tailors;brewers,No;tailors;brewers,single-choice,syllogistic,EA1,Eac,29.981792333324748,16.0,2.033138999938965,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,56,All;dentists;lifeguards/No;plumbers;dentists,All;lifeguards;plumbers|No;plumbers;lifeguards|Some;plumbers;lifeguards|Some not;plumbers;lifeguards|All;plumbers;lifeguards|NVC|Some not;lifeguards;plumbers|Some;lifeguards;plumbers|No;lifeguards;plumbers,No;plumbers;lifeguards,single-choice,syllogistic,AE2,Eca,17.665588333328568,90.0,1.6002460000514986,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,57,All;sculptors;potters/Some not;miners;potters,All;sculptors;miners|No;miners;sculptors|Some;miners;sculptors|Some not;miners;sculptors|All;miners;sculptors|NVC|Some not;sculptors;miners|Some;sculptors;miners|No;sculptors;miners,NVC,single-choice,syllogistic,AO3,NVC,31.981417333205535,35.0,2.0668910000324257,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,58,Some;actors;nurses/All;actors;drillers,All;nurses;drillers|No;drillers;nurses|Some;drillers;nurses|Some not;drillers;nurses|All;drillers;nurses|NVC|Some not;nurses;drillers|Some;nurses;drillers|No;nurses;drillers,Some;nurses;drillers,single-choice,syllogistic,IA4,Iac,9.932868000030533,91.0,1.4664110000133515,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,59,Some not;trainers;chefs/No;chefs;bankers,All;trainers;bankers|No;bankers;trainers|Some;bankers;trainers|Some not;bankers;trainers|All;bankers;trainers|NVC|Some not;trainers;bankers|Some;trainers;bankers|No;trainers;bankers,Some not;trainers;bankers,single-choice,syllogistic,OE1,Oac,18.06567233331996,59.0,1.9164830000400548,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,60,No;riders;actuaries/Some not;designers;actuaries,All;riders;designers|No;designers;riders|Some;designers;riders|Some not;designers;riders|All;designers;riders|NVC|Some not;riders;designers|Some;riders;designers|No;riders;designers,NVC,single-choice,syllogistic,EO3,NVC,6.51606833346685,88.0,2.9335669999122618,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,61,Some not;boxers;architects/All;runners;architects,All;boxers;runners|No;runners;boxers|Some;runners;boxers|Some not;runners;boxers|All;runners;boxers|NVC|Some not;boxers;runners|Some;boxers;runners|No;boxers;runners,No;runners;boxers,single-choice,syllogistic,OA3,Eca,40.89813733335335,40.0,1.8164189999103544,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,62,Some;actuaries;boxers/No;actuaries;opticians,All;boxers;opticians|No;opticians;boxers|Some;opticians;boxers|Some not;opticians;boxers|All;opticians;boxers|NVC|Some not;boxers;opticians|Some;boxers;opticians|No;boxers;opticians,No;opticians;boxers,single-choice,syllogistic,IE4,Eca,23.98240533336004,21.0,1.4832919999361043,True,True,32,female,doctoral,yes,yes,control,no,2,4,1,,
VYHRLKUFFX,63,Some not;students;cyclists/Some;buyers;cyclists,All;students;buyers|No;buyers;students|Some;buyers;students|Some not;buyers;students|All;buyers;students|NVC|Some not;students;buyers|Some;students;buyers|No;students;buyers,NVC,single-choice,syllogistic,OI3,NVC,8.465976000189784,68.0,1.6497699999809263,True,False,32,female,doctoral,yes,yes,control,no,2,4,1,,
XLNBUVBLQO,0,All;climbers;therapists/Some;skaters;climbers,Some;skaters;therapists|All;skaters;therapists|Some not;skaters;therapists|No;therapists;skaters|NVC|All;therapists;skaters|Some not;therapists;skaters|No;skaters;therapists|Some;therapists;skaters,NVC,single-choice,syllogistic,AI2,NVC,42.214014666664156,,,False,True,33,female,university,yes,yes,control,no,2,4,0,,
XLNBUVBLQO,1,Some;lifeguards;cyclists/No;cyclists;divers,Some;divers;lifeguards|All;divers;lifeguards|Some not;divers;lifeguards|No;lifeguards;divers|NVC|All;lifeguards;divers|Some not;lifeguards;divers|No;divers;lifeguards|Some;lifeguards;divers,No;lifeguards;divers,single-choice,syllogistic,IE1,Eac,56.72422233333563,,,False,True,33,female,university,yes,yes,control,no,2,4,0,,
XLNBUVBLQO,2,No;pilots;drivers/Some;pilots;butchers,Some;butchers;drivers|All;butchers;drivers|Some not;butchers;drivers|No;drivers;butchers|NVC|All;drivers;butchers|Some not;drivers;butchers|No;butchers;drivers|Some;drivers;butchers,NVC,single-choice,syllogistic,EI4,NVC,132.92297533333388,,,False,True,33,female,university,yes,yes,control,no,2,4,0,,
XLNBUVBLQO,3,All;boxers;surfers/All;florists;boxers,Some;florists;surfers|All;florists;surfers|Some not;florists;surfers|No;surfers;florists|NVC|All;surfers;florists|Some not;surfers;florists|No;florists;surfers|Some;surfers;florists,All;surfers;florists,single-choice,syllogistic,AA2,Aac,54.4420263333333,,,False,True,33,female,university,yes,yes,control,no,2,4,0,,
XLNBUVBLQO,4,Some not;waiters;managers/Some;waiters;brokers,Some;brokers;managers|All;brokers;managers|Some not;brokers;managers|No;managers;brokers|NVC|All;managers;brokers|Some not;managers;brokers|No;brokers;managers|Some;managers;brokers,Some not;brokers;managers,single-choice,syllogistic,OI4,Oca,15.792828999999916,,,False,False,33,female,university,yes,yes,control,no,2,4,0,,
XLNBUVBLQO,5,Some;painters;actors/Some not;workers;painters,Some;workers;actors|All;workers;actors|Some not;workers;actors|No;actors;workers|NVC|All;actors;workers|Some not;actors;workers|No;workers;actors|Some;actors;workers,NVC,single-choice,syllogistic,IO2,NVC,13.993690999999645,,,True,False,33,female,university,yes,yes,control,no,2,4,0,,
XLNBUVBLQO,6,Some not;packers;porters/Some not;hunters;porters,Some;hunters;packers|All;hunters;packers|Some not;hunters;packers|No;packers;hunters|NVC|All;packers;hunters|Some not;packers;hunters|No;hunters;packers|Some;packers;hunters,NVC,single-choice,syllogistic,OO3,NVC,42.31410099999981,,,True,False,33,female,university,yes,yes,control,no,2,4,0,,
XLNBUVBLQO,7,Some;jugglers;investors/All;barbers;jugglers,Some;barbers;investors|All;barbers;investors|Some not;barbers;investors|No;investors;barbers|NVC|All;investors;barbers|Some not;investors;barbers|No;barbers;investors|Some;investors;barbers,Some;investors;barbers,single-choice,syllogistic,IA2,Iac,37.616321000002266,,,False,False,33,female,university,yes,yes,control,no,2,4,0,,
XLNBUVBLQO,8,All;trainers;architects/Some not;architects;designers,Some;designers;trainers|All;designers;trainers|Some not;designers;trainers|No;trainers;designers|NVC|All;trainers;designers|Some not;trainers;designers|No;designers;trainers|Some;trainers;designers,Some;designers;trainers,single-choice,syllogistic,AO1,Ica,55.84021333333597,,,False,False,33,female,university,yes,yes,control,no,2,4,0,,
XLNBUVBLQO,9,Some not;doctors;planners/No;typists;planners,Some;typists;doctors|All;typists;doctors|Some not;typists;doctors|No;doctors;typists|NVC|All;doctors;typists|Some not;doctors;typists|No;typists;doctors|Some;doctors;typists,No;typists;doctors,single-choice,syllogistic,OE3,Eca,41.98108400000261,,,False,False,33,female,university,yes,yes,control,no,2,4,0,,
